probe	chr	TSS	NAME	strand
51104	9	71911240	ABHD17B	-
138241	9	71911448	C9orf85	+
138240	9	72072721	C9orf57	-
9615	9	72114595	GDA	+
100507540	9	72305219	LINC01504	+
7763	9	72365785	ZFAND5	-
117531	9	72521608	TMC1	+
101927234	9	72527964	LOC101927234	-
216	9	73080453	ALDH1A1	-
301	9	73148874	ANXA1	+
101927358	9	74371335	LOC101927358	+
6096	9	74497329	RORB	+
140803	9	74888094	TRPM6	-
55071	9	74952921	C9orf40	-
138199	9	75028480	CARNMT1	-
26578	9	75088421	OSTF1	+
54981	9	75088831	NMRK1	-
5125	9	75890639	PCSK5	+
55312	9	76394536	RFK	-
2650	9	76419850	GCNT1	+
50652	9	76691980	PCA3	+
158471	9	76906591	PRUNE2	-
23230	9	77177403	VPS13A	+
100286938	9	77178201	VPS13A-AS1	-
101927422	9	77456295	GNA14-AS1	+
9630	9	77649210	GNA14	-
2776	9	78032500	GNAQ	-
84131	9	78236037	CEP78	+
29968	9	78297094	PSAT1	+
101927450	9	79198314	LOC101927450	-
102723932	9	79571041	LNCARSR	-
7091	9	79571773	TLE4	+
7088	9	81689681	TLE1	-
101927502	9	81689713	TLE1-DT	+
158158	9	83063255	RASEF	-
102723989	9	83219281	FRMD3-AS1	+
257019	9	83538737	FRMD3	-
414328	9	83623049	IDNK	+
105376114	9	83707594	UBQLN1-AS1	+
29979	9	83708232	UBQLN1	-
124900638	9	83817569	LOC124900638	+
80318	9	83829516	GKAP1	-
55582	9	83921558	KIF27	-
84267	9	83956986	QNG1	-
80010	9	83980355	RMI1	+
3190	9	83981586	HNRNPK	-
101927575	9	84059298	LOC101927575	+
105376116	9	84278219	SLC28A3-AS1	+
64078	9	84340758	SLC28A3	-
4915	9	84668375	NTRK2	+
105376121	9	85517317	LOC105376121	-
23287	9	85742144	AGTPBP1	-
389765	9	85804927	KIF27P2	+
60560	9	85941002	NAA35	+
51280	9	86100286	GOLM1	-
389766	9	86259657	C9orf153	-
81689	9	86283102	ISCA1	-
79670	9	86354810	TUT7	-
2619	9	86947506	GAS1	-
100506834	9	86948583	GAS1RR	+
440173	9	87042419	LINC02893	-
401535	9	87148404	LINC02872	+
1612	9	87497203	DAPK1	+
100506897	9	87553454	DAPK1-IT1	+
1514	9	87724051	CTSL	+
23552	9	87974816	CDK20	-
124902202	9	88113490	LOC124902202	-
645961	9	88138475	SPATA31C2	-
10927	9	88387434	SPIN1	+
124902204	9	88389295	LOC124902204	-
158046	9	88534033	NXNL2	+
286238	9	88652180	LINC02843	-
1903	9	88990863	S1PR3	+
53358	9	89180070	SHC3	-
1164	9	89311155	CKS2	+
79048	9	89318460	SECISBP2	+
10507	9	89498201	SEMA4D	-
10912	9	89604939	GADD45G	+
100129066	9	89639688	LINC03062	+
101927847	9	89825951	LOC101927847	+
101927873	9	90433684	LINC01508	-
340515	9	90583836	LINC01501	-
54769	9	90642901	DIRAS2	-
6850	9	90801579	SYK	+
100129347	9	91118361	LINC00484	+
105379829	9	91213102	LOC105379829	-
549	9	91361972	AUH	-
4783	9	91483593	NFIL3	-
4920	9	91950278	ROR2	-
10558	9	92115491	SPTLC1	-
3376	9	92293854	IARS1	-
401541	9	92325625	CENPP	+
55035	9	92325636	NOL8	-
4969	9	92406734	OGN	-
4958	9	92424481	OMD	-
54829	9	92492208	ASPN	-
1842	9	92536736	ECM2	-
64768	9	92670278	IPPK	-
23299	9	92764866	BICD2	-
138649	9	92808811	ANKRD19P	+
101929748	9	92809171	LOC101929748	-
83744	9	92878050	ZNF484	-
89846	9	92947410	FGD3	+
203328	9	93058684	SUSD3	+
84270	9	93096153	CARD19	+
101927993	9	93113528	LOC101927993	-
4814	9	93134612	NINJ1	-
65268	9	93184122	WNK2	+
23196	9	93451648	FAM120A	+
158293	9	93453600	FAM120AOS	-
5253	9	93576366	PHF2	+
101928014	9	93808334	LOC101928014	+
138639	9	94030794	PTPDC1	+
112903833	9	94166258	MIRLET7A1HG	+
169841	9	94259280	ZNF169	+
158257	9	94259545	LINC02603	-
54754	9	94328644	NUTM2F	-
84641	9	94374403	SLC71A2	+
101928099	9	94554599	PCAT7	+
8789	9	94593860	FBP2	-
2203	9	94640323	FBP1	-
84909	9	94726604	AOPEP	+
2176	9	95426796	FANCC	-
5727	9	95517057	PTCH1	-
375748	9	95871264	ERCC6L2	+
100128782	9	95876241	ERCC6L2-AS1	-
100188953	9	96028033	LINC00092	-
112268039	9	96122469	LOC112268039	+
158434	9	96150747	LOC158434	-
105376162	9	96246462	HSD17B3-AS1	+
3293	9	96302219	HSD17B3	-
11046	9	96383845	SLC35D2	-
195828	9	96418470	ZNF367	-
22927	9	96450098	HABP4	+
8555	9	96619869	CDC14B	-
195827	9	96655337	PRXL2C	-
22869	9	96778129	ZNF510	-
158431	9	96875623	ZNF782	-
441457	9	96928310	NUTM2G	+
84278	9	97013790	SLC71A3P	-
1515	9	97156556	CTSV	-
100499483	9	97307304	CCDC180	+
23424	9	97411974	TDRD7	+
7111	9	97501180	TMOD1	+
4686	9	97633402	NCBP1	+
158427	9	97633576	TSTD2	-
7507	9	97697408	XPA	-
101928337	9	97853116	PTCSC2	-
2304	9	97853226	FOXE1	+
51531	9	97922570	TRMO	-
55363	9	97944856	HEMGN	-
10541	9	97983126	ANP32B	+
54187	9	98056637	NANS	+
9830	9	98119404	TRIM14	-
7464	9	98193206	CORO2A	-
55357	9	98256427	TBC1D2	-
9568	9	98709739	GABBR2	-
203286	9	98796965	ANKS6	-
124902229	9	98807564	LOC124902229	-
79695	9	98807613	GALNT12	+
102724684	9	98877362	LOC102724684	-
125906382	9	98911204	ADIPINT	+
1306	9	98942680	COL15A1	+
7046	9	99104038	TGFBR1	+
85365	9	99221992	ALG2	-
10952	9	99222064	SEC61B	+
124902232	9	99358898	LOC124902232	+
8013	9	99821847	NR4A3	+
100996569	9	99906624	NAMA	-
55014	9	99906654	STX17	+
27130	9	100098378	INVS	+
23071	9	100099052	ERP44	-
54881	9	100352957	TEX10	-
91283	9	100426693	MSANTD3	+
8577	9	100473084	TMEFF1	+
347273	9	100578033	CAVIN4	+
54886	9	101028689	PLPPR1	+
570	9	101385400	BAAT	-
54534	9	101398665	MRPL50	-
7743	9	101398842	ZNF189	+
229	9	101449664	ALDOB	-
101928470	9	101468345	TMEM246-AS1	+
84302	9	101533537	PGAP4	-
56254	9	101533821	RNF20	+
5535	9	101595021	PPP3R2	-
116443	9	101738654	GRIN3A	-
414319	9	102519636	LINC00587	+
101928496	9	103325050	LINC01492	-
101928550	9	104093073	SMC2-DT	-
10592	9	104093695	SMC2	+
138804	9	104527209	OR13C4	-
138803	9	104536856	OR13C3	-
138799	9	104599413	OR13C5	-
392376	9	104605627	OR13C2	-
286362	9	104618204	OR13C9	-
25934	9	104747664	NIPSNAP3A	+
55335	9	104763727	NIPSNAP3B	+
19	9	104928248	ABCA1	-
107987106	9	104991818	CT70	-
23446	9	105244519	SLC44A1	+
83856	9	105447796	FSD1L	+
2218	9	105558122	FKTN	+
105376199	9	105558306	FKTN-AS1	-
6887	9	105656229	TAL2	+
55151	9	105694340	TMEM38B	+
100996590	9	105993247	LINC01505	+
58499	9	106862286	ZNF462	+
340512	9	107102996	LOC340512	-
5887	9	107283137	RAD23B	+
9314	9	107490482	KLF4	-
54942	9	108934130	ABITRAM	+
8518	9	108934414	ELP1	-
8727	9	109013645	CTNNAL1	-
23731	9	109119975	TMEM245	-
23732	9	109167249	FRRS1L	-
54566	9	109321068	EPB41L4B	-
445815	9	109498325	PALM2AKAP2	+
5774	9	109498343	PTPN3	-
401546	9	110208178	C9orf152	-
7295	9	110256636	TXN	-
255220	9	110337891	TXNDC8	-
79987	9	110580170	SVEP1	-
4593	9	110668656	MUSK	+
1902	9	111038863	LPAR1	-
105376219	9	111284939	LOC105376219	-
26248	9	111330224	OR2K2	-
23392	9	111484745	ECPAS	-
158399	9	111525054	ZNF483	+
22949	9	111599897	PTGR1	-
652972	9	111631297	LRRC37A5P	-
548645	9	111631317	DNAJC25	+
2790	9	111661340	GNG10	+
158401	9	111795008	SHOC1	-
7357	9	111896772	UGCG	+
64420	9	112175535	SUSD1	-
9991	9	112333695	PTBP3	-
84263	9	112380019	HSDL2	+
158405	9	112486827	KIAA1958	+
58493	9	112718149	INIP	-
122455334	9	112750622	SNX30-DT	-
401548	9	112750724	SNX30	+
57864	9	112890919	SLC46A2	-
169834	9	113012242	ZNF883	-
7539	9	113056802	ZFP37	-
100128385	9	113111543	FAM225B	-
286333	9	113111624	FAM225A	+
1318	9	113150951	SLC31A2	+
1317	9	113221191	SLC31A1	+
23307	9	113221458	FKBP15	-
246184	9	113275602	CDC26	-
9128	9	113275637	PRPF4	+
138065	9	113303376	RNF183	-
114987	9	113340337	WDR31	-
54836	9	113349515	BSPRY	+
81932	9	113377473	HDHD3	-
210	9	113401356	ALAD	-
257169	9	113410054	C9orf43	+
54107	9	113410723	POLE3	-
5998	9	113444731	RGS3	+
114991	9	113876052	ZNF618	+
259	9	114080970	AMBP	-
113220	9	114099370	KIF12	-
85301	9	114155486	COL27A1	+
80709	9	114394405	AKNA	-
25861	9	114505530	WHRN	-
9550	9	114587572	ATP6V1G1	+
203197	9	114611206	TMEM268	+
105376230	9	114662374	TEX53	-
100505478	9	114682192	TEX48	-
9966	9	114806094	TNFSF15	-
50514	9	114850968	DELEC1	+
944	9	114930596	TNFSF8	-
3371	9	115118257	TNC	-
101928748	9	115138409	LOC101928748	-
58483	9	115925720	LINC00474	-
5069	9	116153560	PAPPA	+
493913	9	116400606	PAPPA-AS1	-
100128505	9	116504283	ASTN2-AS1	+
107987014	9	116567636	LOC107987014	+
22954	9	116687298	TRIM32	+
23245	9	117415188	ASTN2	-
101928797	9	117643151	LOC101928797	+
7099	9	117704170	TLR4	+
105376244	9	117759390	LOC105376244	+
102724929	9	118733143	LOC102724929	-
1620	9	119369515	BRINP1	-
55755	9	120580178	CDK5RAP2	-
1955	9	120714473	MEGF9	-
100288842	9	120792403	B3GALT9	+
26190	9	120793438	FBXW2	-
5711	9	120843388	PSMD5	-
26147	9	120894903	PHF19	-
7185	9	120931875	TRAF1	-
11064	9	121074660	CNTRL	+
727	9	121075195	C5	-
2934	9	121201324	GSN	+
51552	9	121223014	RAB14	-
57000	9	121285530	GSN-AS1	-
102723324	9	121369530	LOC102723324	+
2040	9	121370304	STOM	-
2681	9	121513399	GGTA1	-
153090	9	121567057	DAB2IP	+
158135	9	122093606	TTLL11	-
4702	9	122159817	NDUFA8	-
254956	9	122159903	MORN5	+
26468	9	122229626	LHX6	-
92399	9	122264141	MRRF	+
92400	9	122264855	RBM18	-
5742	9	122370530	PTGS1	+
138882	9	122553112	OR1N2	+
138881	9	122583384	OR1L8	-
347169	9	122657627	OR1B1	-
392390	9	122742303	OR1L6	+
5082	9	122828644	PDCL	-
54542	9	122905513	RC3H2	-
10773	9	122913333	ZBTB6	-
57684	9	122931565	ZBTB26	-
23637	9	122940833	RABGAP1	+
105379839	9	122941285	LOC105379839	-
2844	9	123033650	GPR21	+
81571	9	123115477	MIR600HG	-
55342	9	123269102	STRBP	-
286204	9	123356170	CRB2	+
57706	9	123930154	DENND1A	-
9355	9	124001670	LHX2	+
100505588	9	124009541	LHX2-AS1	-
10783	9	124257606	NEK6	+
613206	9	124261156	LOC613206	-
5695	9	124415476	PSMB7	-
347088	9	124450444	ADGRD2	+
2516	9	124507456	NR5A1	-
100379345	9	124658400	MIR181A2HG	+
2649	9	124771349	NR6A1	-
169611	9	124777099	OLFML2A	+
401551	9	124853266	WDR38	+
11224	9	124862017	RPL35	-
81873	9	124862109	ARPC5L	+
2800	9	124948492	GOLGA1	-
286205	9	125143582	SCAI	-
10244	9	125189186	RABEPK	+
5537	9	125189939	PPP6C	-
107987127	9	125241637	HSPA5-DT	+
3309	9	125261715	HSPA5	-
26130	9	125261780	GAPVD1	+
79109	9	125707266	MAPKAP1	-
5090	9	125746683	PBX3	+
101929116	9	126275918	LOC101929116	-
89853	9	126326494	MVB12B	+
105376277	9	126613761	LMX1B-DT	-
4010	9	126613923	LMX1B	+
23099	9	126804988	ZBTB43	+
403341	9	126860626	ZBTB34	+
9649	9	126914761	RALGPS1	+
23452	9	127122786	ANGPTL2	-
84253	9	127224265	GARNL3	+
29988	9	127397131	SLC2A8	+
7633	9	127424374	ZNF79	+
90678	9	127451469	LRSAM1	+
6136	9	127452094	RPL12	-
64855	9	127579049	NIBAN2	-
6812	9	127579370	STXBP1	+
286207	9	127706979	CFAP157	+
158248	9	127716074	TTC16	+
138428	9	127724885	PTRH1	-
27433	9	127735355	TOR2A	-
10044	9	127778771	SH2D3C	-
1025	9	127785252	CDK9	+
2356	9	127794597	FPGS	+
102723566	9	127816066	LOC102723566	+
2022	9	127855232	ENG	-
203	9	127878558	AK1	-
30815	9	127906632	ST6GALNAC6	-
124902280	9	127916078	LOC124902280	+
27090	9	127917057	ST6GALNAC4	-
138429	9	127930823	PIP5KL1	-
8818	9	127937879	DPM2	-
399665	9	127981075	EEIG1	-
114789	9	128068169	SLC25A25	+
203245	9	128068206	NAIF1	-
80142	9	128128462	PTGES2	-
389791	9	128128529	PTGES2-DT	+
79095	9	128160219	BBLN	+
1759	9	128191655	DNM1	+
25792	9	128204482	CIZ1	-
375757	9	128275379	SWI5	+
2801	9	128276036	GOLGA2	-
51117	9	128322483	COQ4	+
26995	9	128322741	TRUB2	-
10999	9	128340475	SLC27A4	+
81605	9	128371341	URM1	+
123464509	9	128393510	MIR219A2HG	-
51148	9	128411575	CERCAM	+
4957	9	128455181	ODF2	+
107080620	9	128473115	ODF2-AS1	-
2733	9	128504655	GLE1	+
101929270	9	128552494	LOC101929270	-
6709	9	128552558	SPTAN1	+
89891	9	128656847	DYNC2I2	-
6418	9	128683424	SET	+
29941	9	128702489	PKN3	+
84885	9	128724146	ZDHHC12	-
10444	9	128772414	ZER1	-
54662	9	128787227	TBC1D13	+
2021	9	128818451	ENDOG	+
51490	9	128829838	SPOUT1	-
883	9	128881931	KYAT1	-
56262	9	128882120	LRRC8A	+
254295	9	128920966	PHYHD1	+
22845	9	128947603	DOLK	-
23511	9	128947681	NUP188	+
56904	9	129028369	SH3GLB2	-
84895	9	129036614	MIGA2	+
57171	9	129081097	DOLPP1	+
5524	9	129110550	PTPA	+
1384	9	129111313	CRAT	-
389792	9	129178261	IER5L	-
100506119	9	129320968	LINC01503	+
124900275	9	129476946	LOC124900275	+
105376292	9	129575117	LOC105376292	+
28989	9	129587810	NTMT1	+
375759	9	129621101	C9orf50	-
140459	9	129642363	ASB6	-
51450	9	129665524	PRRX2	+
101929437	9	129718747	PRRX2-AS1	-
9536	9	129753078	PTGES	-
27348	9	129803131	TOR1B	+
1861	9	129824247	TOR1A	-
10868	9	129834698	USP20	+
51759	9	129835863	C9orf78	-
23048	9	130043243	FNBP1	-
57720	9	130053426	GPR107	+
401554	9	130144219	GPRACR	-
23413	9	130172315	NCS1	+
256158	9	130265746	HMCN2	+
445	9	130443282	ASS1	+
8939	9	130578965	FUBP3	+
59335	9	130664594	PRDM12	+
23404	9	130693721	EXOSC2	+
25	9	130713043	ABL1	+
347148	9	130896812	QRFP	-
84929	9	130941232	FIBCD1	-
10319	9	131008878	LAMC3	+
83543	9	131096446	AIF1L	+
8021	9	131124868	NUP214	+
286336	9	131278194	FAM78A	-
84814	9	131289459	PLPP7	+
84726	9	131373636	PRRC2B	+
10585	9	131502789	POMT1	+
83549	9	131531289	UCK1	-
642515	9	131545520	PRRT1B	+
2889	9	131740134	RAPGEF1	-
9442	9	132079896	MED27	-
84628	9	132161020	NTNG2	+
23064	9	132355117	SETX	-
7270	9	132406853	TTF1	-
389799	9	132410043	CFAP77	+
56751	9	132582071	BARHL1	+
9329	9	132670023	GTF3C4	+
64794	9	132670401	DDX31	-
11092	9	132878027	SPACA9	+
158067	9	132878777	AK8	-
8328	9	132944000	GFI1B	+
7248	9	132946874	TSC1	-
105376306	9	133030511	LOC105376306	-
9328	9	133030675	GTF3C5	+
1056	9	133061981	CEL	+
5900	9	133149440	RALGDS	-
26301	9	133164245	GBGT1	-
28	9	133276024	ABO	-
6838	9	133336289	SURF6	-
6130	9	133347950	RPL7A	+
6837	9	133348140	MED22	-
6835	9	133356520	SURF2	+
6834	9	133356676	SURF1	-
6836	9	133376233	SURF4	-
169436	9	133376332	STKLD1	+
11093	9	133414358	ADAMTS13	+
57109	9	133418096	REXO4	-
11094	9	133459965	CACFD1	+
11182	9	133479148	SLC2A6	-
389827	9	133528612	MYMK	-
9719	9	133532164	ADAMTSL2	+
642968	9	133609420	FAM163B	-
1621	9	133634456	DBH	+
138948	9	133657313	DBH-AS1	-
1757	9	133739976	SARDH	-
7410	9	133992854	VAV2	-
266655	9	134025429	BRD3OS	+
100130548	9	134054290	LOC100130548	+
8019	9	134068560	BRD3	-
11091	9	134134346	WDR5	+
6256	9	134317098	RXRA	+
100506532	9	134442247	LOC100506532	+
1289	9	134641724	COL5A1	+
2220	9	134880698	FCN2	+
2219	9	134917982	FCN1	-
105376314	9	134928313	LOC105376314	+
10439	9	135075261	OLFM1	+
9858	9	135479073	PPP1R26	+
100506599	9	135480777	PPP1R26-AS1	-
51116	9	135499970	MRPS2	+
138162	9	135501756	PIERCE1	-
100130954	9	135574935	LINC01502	+
102723971	9	135604345	LOC102723971	+
360203	9	135641216	GLT6D1	-
392399	9	135663309	LCN9	+
57582	9	135702173	KCNT1	+
157922	9	135907591	CAMSAP1	-
10422	9	135961400	UBAC1	-
138151	9	136095327	NACC2	-
105376323	9	136110340	LINC02846	-
107987142	9	136117741	LOC107987142	+
90120	9	136118946	TMEM250	-
169714	9	136245831	QSOX2	-
399693	9	136306901	CCDC187	-
26086	9	136327425	GPSM1	+
26102	9	136327642	DKFZP434A062	-
728489	9	136363773	DNLZ	-
64170	9	136373683	CARD9	-
6621	9	136400226	SNAPC4	-
10807	9	136410621	ENTR1	-
23203	9	136410630	PMPCA	+
56623	9	136439882	INPP5E	-
158055	9	136483495	C9orf163	+
9919	9	136483843	SEC16A	-
4851	9	136546048	NOTCH1	-
101928483	9	136546162	NALT1	+
51162	9	136658284	EGFL7	+
101928612	9	136663334	LNCEGFL7OS	-
10555	9	136687483	AGPAT2	-
138311	9	136712302	DIPK1B	+
84973	9	136728961	SNHG7	-
414332	9	136743356	LCN10	-
158062	9	136748531	LCN6	-
138307	9	136758543	LCN8	-
389812	9	136766255	LCN15	-
85014	9	136791303	TMEM141	+
84960	9	136796338	CCDC183	+
55684	9	136807848	RABL6	+
100131193	9	136808848	CCDC183-AS1	-
389813	9	136842478	AJM1	+
29085	9	136847994	PHPT1	+
158056	9	136850943	MAMDC4	+
8721	9	136866343	EDF1	-
7186	9	136881903	TRAF2	+
733	9	136942532	C8G	+
286256	9	136949391	LCN12	+
54461	9	136950122	FBXW5	-
5730	9	136975053	PTGDS	+
401562	9	136981904	LCNL1	+
9022	9	136996729	CLIC3	-
401563	9	137027464	LINC02908	+
20	9	137028915	ABCA2	-
2529	9	137032825	FUT7	-
56654	9	137046700	NPDC1	-
954	9	137054069	ENTPD2	-
89958	9	137070593	SAPCD2	-
91373	9	137077470	UAP1L1	+
11253	9	137085917	MAN1B1	+
100289341	9	137086817	MAN1B1-DT	-
29952	9	137118309	DPP7	-
2902	9	137138346	GRIN1	+
389816	9	137170058	LRRC26	-
8636	9	137188640	SSNA1	+
29882	9	137189028	ANAPC2	-
286262	9	137204193	TPRN	-
94107	9	137205648	TMEM203	-
27158	9	137205662	NDOR1	+
727800	9	137222312	RNF208	-
375791	9	137225174	CYSRT1	+
643596	9	137226908	RNF224	+
142680	9	137230757	SLC34A3	+
10383	9	137241278	TUBB4B	+
401565	9	137247770	CIMIP2A	-
441476	9	137250608	STPG3	+
100129722	9	137253497	STPG3-AS1	-
25920	9	137255210	NELFB	+
54863	9	137274854	TOR4A	+
441478	9	137302271	NRARP	-
10811	9	137422752	NOXA1	+
54932	9	137423911	EXD3	-
377841	9	137441881	ENTPD8	-
26012	9	137459576	NSMF	-
64975	9	137550424	MRPL41	+
375775	9	137550560	PNPLA7	-
92715	9	137578936	DPH7	-
116225	9	137590520	ZMYND19	-
92714	9	137605619	ARRDC1	+
79813	9	137618901	EHMT1	+
85026	9	137618906	ARRDC1-AS1	-
774	9	137877782	CACNA1B	+
100133077	9	137892570	CACNA1B-AS2	-
347688	10	74163	TUBB8	-
10771	10	130088	ZMYND11	+
101930421	10	628526	DIP2C-AS2	+
414235	10	649948	DIP2C-AS1	+
22982	10	689937	DIP2C	-
23185	10	931821	LARP4B	-
101927762	10	931992	LARP4B-DT	+
23560	10	988409	GTPBP4	+
55853	10	1022551	IDI2-AS1	+
91734	10	1025861	IDI2	-
22884	10	1049265	WDR37	+
3422	10	1049364	IDI1	-
399706	10	1159768	LINC00200	+
642394	10	1526584	ADARB2-AS1	+
105	10	1737525	ADARB2	-
105376348	10	2189524	LINC02662	-
105376350	10	2501309	LOC105376350	+
124902532	10	3047308	LOC124902532	-
5214	10	3066333	PFKP	+
101927824	10	3069583	PFKP-DT	-
100507034	10	3141632	PITRM1-AS1	+
10531	10	3172841	PITRM1	-
124902537	10	3277649	LOC124902537	-
101927880	10	3515593	LINC02669	-
1316	10	3785281	KLF6	-
101927904	10	3911887	LINC02660	+
107984195	10	4004408	LOC107984195	+
100507059	10	4382211	LINC00703	+
338588	10	4655348	LINC00705	+
100216001	10	4678216	MANCR	-
83592	10	4786629	AKR1E2	+
1645	10	4944110	AKR1C1	+
1646	10	5018031	AKR1C2	-
8644	10	5035354	AKR1C3	+
340811	10	5185190	AKR1C8	-
110806285	10	5271236	LINC02561	-
79861	10	5404832	TUBAL3	-
10276	10	5412543	NET1	+
105376382	10	5635925	LASTR	-
79754	10	5666627	ASB13	-
54906	10	5684731	TASOR2	+
2665	10	5842132	GDI2	-
54522	10	5889994	ANKRD16	-
84893	10	5890164	FBH1	+
3601	10	5978187	IL15RA	-
3559	10	6062370	IL2RA	-
84991	10	6086898	RBM17	+
5209	10	6144885	PFKFB3	+
124902371	10	6204372	PFKFB3-AS1	-
399715	10	6271169	LINC02649	+
107984202	10	6492439	LOC107984202	+
439949	10	6580419	PRKCQ-AS1	+
5588	10	6580855	PRKCQ	-
101928150	10	6618716	LINC02648	+
100507127	10	6682513	LINC00707	+
100652997	10	6779205	LINC00706	-
105376386	10	7096216	LINC02665	+
105376387	10	7119808	LOC105376387	-
57713	10	7411497	SFMBT2	-
105376388	10	7514246	LINC02642	-
80760	10	7667021	ITIH5	-
3698	10	7699386	ITIH2	+
22944	10	7788001	KIN	-
509	10	7788092	ATP5F1C	+
83860	10	7818497	TAF3	+
2625	10	8045212	GATA3	+
399717	10	8057043	GATA3-AS1	-
124902542	10	9878098	LOC124902542	-
10659	10	10798397	CELF2	+
207107	10	10798639	SFTA1P	-
439950	10	11105773	CELF2-AS2	-
414196	10	11344799	CELF2-AS1	-
107984208	10	11611305	USP6NL-AS1	+
9712	10	11611807	USP6NL	-
105376412	10	11673618	LOC105376412	+
79746	10	11742357	ECHDC3	+
254427	10	11823339	PROSER2	+
219731	10	11902519	PROSER2-AS1	-
26019	10	12043170	UPF2	-
55526	10	12068926	DHTKD1	+
55176	10	12129637	SEC61A2	+
8872	10	12195910	CDC123	+
11164	10	12196155	NUDT5	-
57118	10	12349513	CAMK1D	+
10133	10	13099442	OPTN	+
83643	10	13099652	CCDC3	-
55388	10	13161526	MCM10	+
221044	10	13234428	UCMA	-
5264	10	13302412	PHYH	-
22929	10	13348596	SEPHS1	-
105376419	10	13383016	LOC105376419	+
222389	10	13529287	BEND7	-
8559	10	13586922	PRPF18	+
55691	10	14462142	FRMD4A	-
83641	10	14774897	FAM107B	-
51182	10	14838164	HSPA14	+
100421372	10	14838164	MSANTD7	+
441549	10	14838575	CDNF	-
79723	10	14878323	SUV39H2	+
644890	10	14954190	MEIG1	+
64421	10	14954432	DCLRE1C	-
55301	10	15032227	OLAH	+
414149	10	15088802	ACBD7	-
10557	10	15097073	RPP38	+
221060	10	15097319	RPP38-DT	-
9397	10	15168724	NMT2	-
221061	10	15371309	FAM171A1	-
8516	10	15720359	ITGA8	-
80013	10	15860553	MINDY3	-
102724039	10	16276871	LINC02654	+
9317	10	16436940	PTER	+
389941	10	16521885	C1QL3	-
6251	10	16817603	RSU1	-
105376435	10	16817641	LOC105376435	+
8029	10	17129970	CUBN	-
1787	10	17202054	TRDMT1	-
7431	10	17228241	VIM	+
100507347	10	17230029	VIM-AS1	-
100128098	10	17386907	ST8SIA6-AS1	+
338596	10	17454681	ST8SIA6	-
9200	10	17617566	HACD1	-
102723166	10	17643878	STAM-DT	-
8027	10	17644124	STAM	+
653567	10	17752201	TMEM236	+
4360	10	17809014	MRC1	+
221074	10	17951825	SLC39A12	+
100129213	10	18010562	SLC39A12-AS1	-
783	10	18140322	CACNB2	+
221078	10	18659285	NSUN6	-
221079	10	18659304	ARL5B	+
105376440	10	18710259	LOC105376440	+
340895	10	19048799	MALRD1	+
101928834	10	19728577	MALRD1-AS1	-
84898	10	19815943	PLXDC2	+
124902388	10	19818052	LOC124902388	-
10529	10	21293011	NEBL	-
105376444	10	21372953	LINC02643	-
399726	10	21497260	MIR1915HG	-
8028	10	21524584	MLLT10	+
387640	10	21526368	SKIDA1	-
64215	10	22003769	DNAJC1	-
340900	10	22218018	EBLN1	-
23412	10	22315980	COMMD3	+
648	10	22321058	BMI1	+
9576	10	22345445	SPAG6	+
5305	10	22714594	PIP4K2A	-
219681	10	22928013	ARMC3	+
22921	10	23095478	MSRB2	+
256297	10	23192305	PTF1A	+
105376453	10	23343943	C10orf67-AS1	+
256815	10	23344845	C10orf67	-
220213	10	23439075	OTUD1	+
56243	10	23694746	KIAA1217	+
57584	10	24723997	ARHGAP21	-
56952	10	24952767	PRTFDC1	-
79896	10	25016574	THNSL1	+
219670	10	25062329	ENKUR	-
101929025	10	25113058	LINC01516	+
57512	10	25174734	GPR158	+
100128811	10	25176707	GPR158-AS1	-
101929052	10	25651712	LINC00836	+
53904	10	25934198	MYO3A	+
101929073	10	25935027	LOC101929073	-
2572	10	26216251	GAD2	+
54518	10	26438160	APBB1IP	+
645528	10	26579472	FAM238A	+
23590	10	26697441	PDSS1	+
10006	10	26861094	ABI1	-
387644	10	26948407	FAM238C	-
22852	10	27100520	ANKRD26	-
84930	10	27154425	MASTL	+
10730	10	27155266	YME1L1	-
91452	10	27243046	ACBD5	-
101929180	10	27343436	LINC02673	+
374308	10	27414368	PTCHD3	-
22931	10	27504174	RAB18	+
283078	10	27746394	MKX	-
55130	10	27999532	ODAD2	-
143098	10	28335290	MPP7	-
105376468	10	28502612	LINC02652	-
51322	10	28532493	WAC	+
25805	10	28677510	BAMBI	+
283080	10	28742513	C10orf126	+
84569	10	29289061	LYZL1	+
102724316	10	29409402	SVIL-AS1	+
105376473	10	29409510	LOC105376473	-
6840	10	29737123	SVIL	-
124902403	10	29947083	LOC124902403	+
57608	10	30115494	JCAD	-
55149	10	30374448	MTPAP	-
1326	10	30433219	MAP3K8	+
105376478	10	30529407	LOC105376478	+
101929352	10	31032023	LINC02664	+
220929	10	31032110	ZNF438	-
6935	10	31318495	ZEB1	+
220930	10	31320484	ZEB1-AS1	-
124906892	10	31587015	LOC124906892	+
94134	10	31928876	ARHGAP12	-
3799	10	32056454	KIF5B	-
102031319	10	32347397	EPC1-AS1	+
80314	10	32378807	EPC1	-
79741	10	32446103	CCDC7	+
101929475	10	32958390	ITGB1-DT	+
3688	10	33005792	ITGB1	-
8829	10	33336262	NRP1	-
100505583	10	33773930	LINC00838	-
56288	10	34815424	PARD3	-
1390	10	35126791	CREM	+
8453	10	35127006	CUL2	-
219771	10	35247025	CCNY	+
140577505	10	35608153	GJD4-AS1	-
