ensg_id	chr	TSS	gene_symbol	strand
ENSG00000234393	10	113719332	RP11-211N11.5	-
ENSG00000148735	10	113751454	PLEKHS1	+
ENSG00000198924	10	113854383	DCLRE1A	-
ENSG00000196865	10	113854661	NHLRC2	+
ENSG00000043591	10	114044056	ADRB1	+
ENSG00000165813	10	114174220	CCDC186	-
ENSG00000095627	10	114179270	TDRD1	+
ENSG00000165816	10	114239330	VWA2	+
ENSG00000169129	10	114404756	AFAP1L2	-
ENSG00000099204	10	114685003	ABLIM1	-
ENSG00000228484	10	114764788	RP11-106M7.1	+
ENSG00000151553	10	114821744	FAM160B1	+
ENSG00000165832	10	114938193	TRUB1	+
ENSG00000236799	10	114994657	RP11-383C6.2	+
ENSG00000107518	10	115093365	ATRNL1	+
ENSG00000151892	10	116273467	GFRA1	-
ENSG00000182645	10	116324428	CCDC172	+
ENSG00000203837	10	116427867	PNLIPRP3	+
ENSG00000175535	10	116545931	PNLIP	+
ENSG00000187021	10	116590385	PNLIPRP1	+
ENSG00000266200	10	116620953	PNLIPRP2	+
ENSG00000232767	10	116670103	RP11-498B4.5	+
ENSG00000165863	10	116670264	C10orf82	-
ENSG00000188316	10	116849512	ENO4	+
ENSG00000165868	10	116849741	HSPA12A	-
ENSG00000187164	10	117005577	SHTN1	-
ENSG00000148704	10	117138301	VAX1	-
ENSG00000234474	10	117169059	MIR3663HG	-
ENSG00000186795	10	117197489	KCNK18	+
ENSG00000165646	10	117241093	SLC18A2	+
ENSG00000277879	10	117268668	RP11-129M16.4	-
ENSG00000165650	10	117375467	PDZD8	-
ENSG00000258114	10	117425194	CTA-109P11.4	+
ENSG00000170370	10	117542444	EMX2	+
ENSG00000229847	10	117545068	EMX2OS	-
ENSG00000235198	10	117572457	CTA-109P11.1	-
ENSG00000234952	10	117735313	RP11-328K15.1	+
ENSG00000231104	10	118017487	RP11-354M20.3	+
ENSG00000177640	10	118046279	CASC2	+
ENSG00000107560	10	118046603	RAB11FIP2	-
ENSG00000238276	10	118241564	RP11-245J24.1	+
ENSG00000165669	10	118342328	FAM204A	-
ENSG00000232139	10	118357108	LINC00867	+
ENSG00000119973	10	118595699	PRLHR	-
ENSG00000277687	10	118693535	RP11-427L15.2	-
ENSG00000151893	10	118755249	CACUL1	-
ENSG00000229272	10	119003884	RP11-498J9.2	-
ENSG00000188613	10	119029716	NANOS1	+
ENSG00000107581	10	119080823	EIF3A	-
ENSG00000119979	10	119104086	FAM45A	+
ENSG00000183605	10	119165667	SFXN4	-
ENSG00000165672	10	119178833	PRDX3	-
ENSG00000198873	10	119207589	GRK5	+
ENSG00000228485	10	119208531	GRK5-IT1	+
ENSG00000236426	10	119336182	RP11-79M19.2	-
ENSG00000148908	10	119542708	RGS10	-
ENSG00000151923	10	119597029	TIAL1	-
ENSG00000151929	10	119651370	BAG3	+
ENSG00000198825	10	119726097	INPP5F	+
ENSG00000197771	10	119892556	MCMBP	-
ENSG00000107651	10	119892711	SEC23IP	+
ENSG00000203805	10	120456954	PLPP4	+
ENSG00000177234	10	120597949	LINC01561	+
ENSG00000274461	10	120819307	RP11-323P17.2	+
ENSG00000120008	10	120851175	WDR11	+
ENSG00000227165	10	120851345	WDR11-AS1	-
ENSG00000271670	10	120880667	RP11-95I16.4	-
ENSG00000227307	10	120980700	RP11-95I16.2	-
ENSG00000066468	10	121598458	FGFR2	-
ENSG00000223432	10	121615839	RP11-62L18.3	-
ENSG00000107669	10	121928801	ATE1	-
ENSG00000276742	10	121956782	RP11-500G22.4	+
ENSG00000273891	10	121965764	RP11-500G22.5	+
ENSG00000107672	10	121975217	NSMCE4A	-
ENSG00000138162	10	121989174	TACC2	+
ENSG00000138152	10	122271306	BTBD16	+
ENSG00000107679	10	122374696	PLEKHA1	+
ENSG00000254636	10	122454653	ARMS2	+
ENSG00000166033	10	122461525	HTRA1	+
ENSG00000187908	10	122560665	DMBT1	+
ENSG00000138161	10	122850793	CUZD1	-
ENSG00000213185	10	122879641	FAM24B	-
ENSG00000179988	10	122954381	PSTK	+
ENSG00000119965	10	122954403	C10orf88	-
ENSG00000095574	10	123008817	IKZF5	-
ENSG00000196177	10	123008979	ACADSB	+
ENSG00000188620	10	123135962	HMX3	+
ENSG00000154473	10	123154277	BUB3	+
ENSG00000230131	10	123356450	RP11-282I1.1	+
ENSG00000234542	10	123574227	RP11-282I1.2	+
ENSG00000154478	10	123666355	GPR26	+
ENSG00000231138	10	123776670	RP11-391M7.3	+
ENSG00000121898	10	123940267	CPXM2	-
ENSG00000182022	10	124093607	CHST15	-
ENSG00000065154	10	124418976	OAT	-
ENSG00000229544	10	124450184	NKX1-2	-
ENSG00000107902	10	124461834	LHPP	+
ENSG00000278831	10	124623353	RP11-12J10.4	+
ENSG00000233334	10	124703625	FAM53B-AS1	+
ENSG00000189319	10	124744269	FAM53B	-
ENSG00000203791	10	124791870	METTL10	-
ENSG00000165660	10	124801785	FAM175B	+
ENSG00000249456	10	124917143	RP11-298J20.4	+
ENSG00000019995	10	124942123	ZRANB1	+
ENSG00000226899	10	124946432	RP11-298J20.3	-
ENSG00000273599	10	124996064	RP11-59C5.3	+
ENSG00000175029	10	125161170	CTBP2	-
ENSG00000282787	10	125162379	RP11-151A10.3	+
ENSG00000175018	10	125683144	TEX36	-
ENSG00000228021	10	125683229	RP11-383C5.3	+
ENSG00000234134	10	125719365	RP11-383C5.5	-
ENSG00000107938	10	125719515	EDRF1	+
ENSG00000224023	10	125719566	FLJ37035	-
ENSG00000236991	10	125752110	EDRF1-AS1	-
ENSG00000154485	10	125775821	MMP21	-
ENSG00000188690	10	125823248	UROS	-
ENSG00000107949	10	125823546	BCCIP	+
ENSG00000089876	10	125896436	DHX32	-
ENSG00000203780	10	125896539	FANK1	+
ENSG00000233409	10	125973126	FANK1-AS1	-
ENSG00000148848	10	126388455	ADAM12	-
ENSG00000235180	10	126421879	LINC00601	-
ENSG00000154493	10	126670446	C10orf90	-
ENSG00000150760	10	126905409	DOCK1	+
ENSG00000223528	10	127026507	RP11-223P11.3	-
ENSG00000188916	10	127196158	FAM196A	-
ENSG00000180745	10	127892947	CLRN3	-
ENSG00000132334	10	127907061	PTPRE	+
ENSG00000232259	10	127934517	RP11-4C20.3	-
ENSG00000227076	10	127934698	RP11-4C20.4	+
ENSG00000280953	10	128181032	LINC01163	+
ENSG00000234640	10	128320214	RP11-264E18.1	-
ENSG00000170430	10	129467184	MGMT	+
ENSG00000237224	10	129702117	RP11-109A6.2	-
ENSG00000283141	10	129784983	RP11-109A6.5	+
ENSG00000275327	10	129837505	RP11-234G16.4	+
ENSG00000275005	10	129845328	RP11-234G16.5	+
ENSG00000108001	10	129963841	EBF3	-
ENSG00000277218	10	130104998	RP11-500G10.5	-
ENSG00000237489	10	130110817	LINC00959	-
ENSG00000108010	10	130136399	GLRX3	+
ENSG00000236303	10	130439067	RP11-540N6.1	+
ENSG00000176769	10	131311721	TCERG1L	-
ENSG00000189275	10	131790199	LINC01164	-
ENSG00000283095	10	131891640	ABC11-4932300O16.1	+
ENSG00000175470	10	131900644	PPP2R2D	+
ENSG00000277959	10	131971202	RP11-45A17.2	+
ENSG00000273521	10	131980240	RP11-45A17.4	+
ENSG00000176171	10	131982013	BNIP3	-
ENSG00000188385	10	132104671	JAKMIP3	+
ENSG00000235010	10	132185962	RP11-140A10.3	-
ENSG00000151640	10	132186900	DPYSL4	+
ENSG00000165752	10	132331847	STK32C	-
ENSG00000148814	10	132332154	LRRC27	+
ENSG00000171813	10	132397168	PWWP2B	+
ENSG00000231705	10	132419083	RP11-432J24.2	+
ENSG00000234311	10	132441484	RP11-432J24.3	-
ENSG00000226900	10	132518191	RP11-432J24.5	-
ENSG00000229081	10	132522449	LINC01165	-
ENSG00000068383	10	132537820	INPP5A	+
ENSG00000148826	10	132786052	NKX6-2	-
ENSG00000171811	10	132942823	CFAP46	-
ENSG00000232903	10	132965289	LINC01166	-
ENSG00000197177	10	133070929	ADGRA1	+
ENSG00000256925	10	133088491	ADGRA1-AS1	-
ENSG00000171798	10	133160447	KNDC1	+
ENSG00000171794	10	133230274	UTF1	+
ENSG00000151650	10	133237404	VENTX	+
ENSG00000273980	10	133257551	RP13-49I15.6	-
ENSG00000151651	10	133276868	ADAM8	-
ENSG00000198546	10	133308475	ZNF511	+
ENSG00000130640	10	133312337	TUBGCP2	-
ENSG00000130643	10	133336935	CALY	-
ENSG00000165828	10	133347146	PRAP1	+
ENSG00000226699	10	133350726	RP11-122K13.7	-
ENSG00000148803	10	133358035	FUOM	-
ENSG00000127884	10	133373689	ECHS1	-
ENSG00000274685	10	133374869	RP11-122K13.15	-
ENSG00000148832	10	133379234	PAOX	+
ENSG00000148824	10	133394094	MTG1	+
ENSG00000203772	10	133424572	SPRN	-
ENSG00000214279	10	133453928	SCART1	+
ENSG00000130649	10	133520406	CYP2E1	+
ENSG00000278518	10	133527513	RP11-108K14.12	-
ENSG00000171772	10	133569835	SYCE1	-
ENSG00000254468	11	125927	RP11-304M2.6	-
ENSG00000255229	11	129279	RP11-304M2.3	+
ENSG00000230724	11	139612	LINC01001	-
ENSG00000177947	11	196738	ODF3	+
ENSG00000254559	11	203623	RP11-304M2.5	+
ENSG00000177951	11	207428	BET1L	-
ENSG00000177963	11	207511	RIC8A	+
ENSG00000185627	11	236546	PSMD13	+
ENSG00000142082	11	236931	SIRT3	-
ENSG00000255026	11	287305	RP11-326C3.2	+
ENSG00000142102	11	289135	PGGHG	+
ENSG00000185201	11	307631	IFITM2	+
ENSG00000254910	11	311141	RP11-326C3.7	-
ENSG00000185885	11	313506	IFITM1	+
ENSG00000251661	11	318640	RP11-326C3.11	+
ENSG00000255089	11	321991	RP11-326C3.10	+
ENSG00000255328	11	327171	RP11-326C3.12	+
ENSG00000142089	11	327537	IFITM3	-
ENSG00000270972	11	333192	RP11-326C3.15	+
ENSG00000182272	11	369796	B4GALNT4	+
ENSG00000184363	11	392614	PKP3	+
ENSG00000185187	11	417455	SIGIRR	-
ENSG00000185101	11	442011	ANO9	-
ENSG00000174915	11	448268	PTDSS2	+
ENSG00000255237	11	463899	RP13-317D12.3	-
ENSG00000023191	11	507300	RNH1	-
ENSG00000174775	11	537287	HRAS	-
ENSG00000161328	11	537527	LRRC56	+
ENSG00000254815	11	557595	RP11-496I9.1	+
ENSG00000099849	11	560404	RASSF7	+
ENSG00000185522	11	560779	LMNTD2	-
ENSG00000247095	11	568457	MIR210HG	-
ENSG00000070047	11	576486	PHRF1	+
ENSG00000185507	11	615999	IRF7	-
ENSG00000099834	11	626078	CDHR5	-
ENSG00000070031	11	627143	SCT	-
ENSG00000069696	11	637293	DRD4	+
ENSG00000255158	11	665910	RP11-754B17.1	+
ENSG00000177106	11	694438	EPS8L2	+
ENSG00000177042	11	695428	TMEM80	+
ENSG00000177030	11	706715	DEAF1	-
ENSG00000269915	11	727047	AP006621.9	-
ENSG00000177156	11	747329	TALDO1	+
ENSG00000177225	11	777488	PDDC1	-
ENSG00000255284	11	777578	AP006621.5	+
ENSG00000255142	11	781645	AP006621.6	+
ENSG00000184524	11	790123	CEND1	-
ENSG00000177542	11	798333	SLC25A22	-
ENSG00000177600	11	809647	RPLP2	+
ENSG00000177595	11	809753	PIDD1	-
ENSG00000177666	11	818902	PNPLA2	+
ENSG00000177685	11	826144	CRACR2B	+
ENSG00000177697	11	832843	CD151	+
ENSG00000255108	11	832883	AP006621.8	-
ENSG00000177700	11	842545	POLR2L	-
ENSG00000214063	11	842808	TSPAN4	+
ENSG00000250397	11	859795	RP11-1391J7.1	-
ENSG00000177830	11	915058	CHID1	-
ENSG00000183020	11	924894	AP2A2	+
ENSG00000184956	11	1036706	MUC6	-
ENSG00000117983	11	1223066	MUC5B	+
ENSG00000078902	11	1309654	TOLLIP	-
ENSG00000255153	11	1309769	TOLLIP-AS1	+
ENSG00000174672	11	1389899	BRSK2	+
ENSG00000182208	11	1501247	MOB2	-
ENSG00000233930	11	1571353	KRTAP5-AS1	+
ENSG00000184545	11	1571920	DUSP8	-
ENSG00000244242	11	1750591	IFITM10	-
ENSG00000235027	11	1760348	AC068580.6	+
ENSG00000117984	11	1764573	CTSD	-
ENSG00000149043	11	1828307	SYT8	+
ENSG00000130598	11	1838989	TNNI2	+
ENSG00000130592	11	1852970	LSP1	+
ENSG00000229671	11	1902647	LINC01150	+
ENSG00000214026	11	1947278	MRPL23	+
ENSG00000232987	11	1991096	LINC01219	+
ENSG00000130600	11	2001470	H19	-
ENSG00000167244	11	2141238	IGF2	-
ENSG00000180176	11	2171877	TH	-
ENSG00000183734	11	2270952	ASCL2	-
ENSG00000064201	11	2301997	TSPAN32	+
ENSG00000110665	11	2303049	C11orf21	-
ENSG00000110651	11	2376177	CD81	+
ENSG00000238184	11	2377992	CD81-AS1	-
ENSG00000184281	11	2400488	TSSC4	+
ENSG00000070985	11	2423045	TRPM5	-
ENSG00000053918	11	2444684	KCNQ1	+
ENSG00000269821	11	2699994	KCNQ1OT1	-
ENSG00000229414	11	2861568	KCNQ1-AS1	-
ENSG00000129757	11	2885881	CDKN1C	-
ENSG00000110628	11	2899721	SLC22A18	+
ENSG00000254827	11	2903740	SLC22A18AS	-
ENSG00000181649	11	2929455	PHLDA2	-
ENSG00000183562	11	2989863	CTC-343N3.1	+
ENSG00000205531	11	2992377	NAP1L4	-
ENSG00000247473	11	3029009	CARS-AS1	+
ENSG00000110619	11	3057613	CARS	-
ENSG00000021762	11	3166739	OSBPL5	-
ENSG00000184350	11	3232386	MRGPRE	-
ENSG00000005801	11	3379222	ZNF195	-
ENSG00000254757	11	3469319	RP13-726E6.1	+
ENSG00000255367	11	3581211	RP13-726E6.2	-
ENSG00000167311	11	3642316	ART5	-
ENSG00000129744	11	3645128	ART1	+
ENSG00000129749	11	3671384	CHRNA10	-
ENSG00000148985	11	3797724	PGAP2	+
ENSG00000110713	11	3797792	NUP98	-
ENSG00000177105	11	3840983	RHOG	-
ENSG00000167323	11	3854527	STIM1	+
ENSG00000229368	11	3854612	AC090587.4	+
ENSG00000228661	11	3855509	AC090587.5	-
ENSG00000167325	11	4094707	RRM1	+
ENSG00000255276	11	4138257	RRM1-AS1	-
ENSG00000254480	11	4187140	RP11-23F23.2	+
ENSG00000132109	11	4393696	TRIM21	-
ENSG00000196778	11	4488879	OR52K1	+
ENSG00000171987	11	4577820	C11orf40	-
ENSG00000226288	11	4586791	OR52I2	+
ENSG00000167333	11	4608259	TRIM68	-
ENSG00000197428	11	4639715	OR51D1	+
ENSG00000167332	11	4697854	OR51E2	-
ENSG00000167346	11	4704927	MMP26	+
ENSG00000171944	11	5132642	OR52A5	-
ENSG00000182070	11	5186382	OR52A1	-
ENSG00000244734	11	5229395	HBB	-
ENSG00000223609	11	5235370	HBD	-
ENSG00000213934	11	5249892	HBG1	-
ENSG00000183251	11	5301996	OR51B4	-
ENSG00000279012	11	5324297	OR51B2	-
ENSG00000184698	11	5389399	OR51M1	+
ENSG00000167359	11	5441514	OR51I1	-
ENSG00000187918	11	5453489	OR51I2	+
ENSG00000181609	11	5488685	OR52D1	+
ENSG00000213931	11	5505617	HBE1	-
ENSG00000167355	11	5505652	AC104389.28	-
ENSG00000175520	11	5509985	UBQLN3	-
ENSG00000175518	11	5516705	UBQLNL	-
ENSG00000181616	11	5545523	OR52H1	-
ENSG00000121236	11	5596109	TRIM6	+
ENSG00000258659	11	5619764	TRIM34	+
ENSG00000196565	11	5645789	HBG2	-
ENSG00000132274	11	5689689	TRIM22	+
ENSG00000181109	11	5726502	OR52P1P	+
ENSG00000181023	11	5736517	OR56B1	+
ENSG00000181074	11	5754693	OR52N4	+
ENSG00000181017	11	5765096	OR56B2P	+
ENSG00000181009	11	5778667	OR52N5	-
ENSG00000181001	11	5788816	OR52N1	-
ENSG00000180988	11	5820314	OR52N2	+
ENSG00000205409	11	5841952	OR52E6	-
ENSG00000183269	11	5857734	OR52E8	-
ENSG00000180974	11	5884271	OR52E4	+
ENSG00000277932	11	5900777	OR52E5	+
ENSG00000132256	11	5938619	TRIM5	-
ENSG00000184478	11	5947340	OR56A3	+
ENSG00000183389	11	6003194	OR56A4	-
ENSG00000180934	11	6027741	OR56A1	-
ENSG00000254444	11	6185576	RP11-290F24.3	-
ENSG00000267940	11	6203253	RP11-290F24.6	-
ENSG00000180878	11	6205566	C11orf42	+
ENSG00000051009	11	6234711	FAM160A2	-
ENSG00000132259	11	6234765	CNGA4	+
ENSG00000110148	11	6259736	CCKBR	+
ENSG00000170955	11	6320647	PRKCDBP	-
ENSG00000282556	11	6323554	RP11-304C12.5	+
ENSG00000254443	11	6362799	RP11-304C12.3	+
ENSG00000166311	11	6390431	SMPD1	+
ENSG00000166313	11	6419414	APBB1	-
ENSG00000110169	11	6442617	HPX	-
ENSG00000110171	11	6474459	TRIM3	-
ENSG00000132286	11	6481447	TIMM10B	+
ENSG00000132254	11	6481479	ARFIP2	-
ENSG00000179532	11	6497260	DNHD1	+
ENSG00000132275	11	6603620	RRP8	-
ENSG00000166333	11	6603708	ILK	+
ENSG00000254400	11	6604420	RP11-732A19.8	-
ENSG00000166337	11	6612667	TAF10	-
ENSG00000255680	11	6618790	RP11-732A19.9	+
ENSG00000166340	11	6619461	TPP1	-
ENSG00000255390	11	6621451	RP11-732A19.5	+
ENSG00000255410	11	6630603	RP11-732A19.6	+
ENSG00000166341	11	6655854	DCHS1	-
ENSG00000158042	11	6683401	MRPL17	-
ENSG00000188124	11	6769055	OR2AG2	-
ENSG00000279486	11	6785017	OR2AG1	+
ENSG00000184933	11	6795783	OR6A2	-
ENSG00000170790	11	6869693	OR10A2	+
ENSG00000149054	11	6926404	ZNF215	+
ENSG00000283415	11	6926877	RP11-413N10.3	-
ENSG00000149050	11	7020368	ZNF214	-
ENSG00000158077	11	7020446	NLRP14	+
ENSG00000170748	11	7089027	RBMXL2	+
ENSG00000255179	11	7222933	RP11-324J3.1	+
ENSG00000170743	11	7238778	SYT9	+
ENSG00000183801	11	7485388	OLFML1	+
ENSG00000251364	11	7512515	CTD-2516F10.2	-
ENSG00000166387	11	7513298	PPFIBP2	+
ENSG00000166394	11	7677222	CYB5R2	-
ENSG00000254707	11	7705288	RP11-35J10.4	+
ENSG00000183378	11	7706421	OVCH2	-
ENSG00000254951	11	7905955	RP11-494M8.4	-
ENSG00000170683	11	7939594	OR10A3	-
ENSG00000182261	11	7965426	NLRP10	-
ENSG00000175390	11	7970251	EIF3F	+
ENSG00000166402	11	8019244	TUB	+
ENSG00000254921	11	8039718	RP11-236J17.6	-
ENSG00000248332	11	8060038	TUB-AS1	+
ENSG00000166405	11	8169055	RIC3	-
ENSG00000246820	11	8169167	RP11-379P15.1	+
ENSG00000166407	11	8268716	LMO1	-
ENSG00000130413	11	8594289	STK33	-
ENSG00000166436	11	8671866	TRIM66	-
ENSG00000254900	11	8679089	RP11-152H18.4	+
ENSG00000166441	11	8682411	RPL27A	+
ENSG00000254665	11	8693357	RP11-152H18.3	+
ENSG00000255159	11	8768778	RP11-318C2.1	+
ENSG00000166444	11	8910951	ST5	-
ENSG00000166452	11	8911139	AKIP1	+
ENSG00000176029	11	8933006	C11orf16	-
ENSG00000176009	11	8938211	ASCL3	-
ENSG00000254860	11	8964675	TMEM9B-AS1	+
ENSG00000175348	11	8965011	TMEM9B	-
ENSG00000175352	11	9004049	NRIP3	-
ENSG00000253973	11	9004162	RP11-467K18.2	+
ENSG00000175356	11	9138114	SCUBE2	-
ENSG00000255097	11	9245509	RP11-5L12.1	-
ENSG00000184014	11	9265390	DENND5A	-
ENSG00000166471	11	9314780	TMEM41B	-
ENSG00000205339	11	9384622	IPO7	+
ENSG00000254397	11	9433486	CTD-2371O3.2	-
ENSG00000166478	11	9460319	ZNF143	+
ENSG00000268403	11	9460702	CTD-2371O3.3	-
ENSG00000166483	11	9573681	WEE1	+
ENSG00000133789	11	9664077	SWAP70	+
ENSG00000246273	11	9758292	SBF2-AS1	+
ENSG00000245522	11	9759533	RP11-540A21.2	-
ENSG00000255476	11	9839143	RP11-1H15.2	+
ENSG00000254865	11	10149192	RP11-748C4.1	+
ENSG00000133812	11	10294207	SBF2	-
ENSG00000254554	11	10303704	RP11-351I24.1	-
ENSG00000148926	11	10304680	ADM	+
ENSG00000133805	11	10308313	AMPD3	+
ENSG00000110315	11	10541230	RNF141	-
ENSG00000177112	11	10541272	MRVI1-AS1	+
ENSG00000133800	11	10611689	LYVE1	-
ENSG00000072952	11	10693988	MRVI1	-
ENSG00000198730	11	10750987	CTR9	+
ENSG00000110321	11	10809110	EIF4G2	-
ENSG00000246308	11	10809297	RP11-685M7.3	+
ENSG00000247271	11	10858259	ZBED5-AS1	+
ENSG00000236287	11	10858796	ZBED5	-
ENSG00000250041	11	10899322	CTD-2003C8.2	-
ENSG00000254401	11	11117854	RP11-179A10.1	+
ENSG00000255260	11	11243715	CTD-3224I3.3	-
ENSG00000255351	11	11352426	RP11-567I13.1	+
ENSG00000254598	11	11353357	CSNK2A3	-
ENSG00000255462	11	11570084	RP11-483L5.1	+
ENSG00000110328	11	11622005	GALNT18	-
ENSG00000170242	11	11841423	USP47	+
ENSG00000050165	11	12009769	DKK3	-
ENSG00000254486	11	12030875	RP13-631K18.2	+
ENSG00000254991	11	12066929	RP13-631K18.3	+
ENSG00000133816	11	12094008	MICAL2	+
ENSG00000254680	11	12263173	RP11-265D17.2	-
ENSG00000197702	11	12377185	PARVA	+
ENSG00000187079	11	12674591	TEAD1	+
ENSG00000254688	11	12823667	RP11-47J17.3	-
ENSG00000255067	11	12848795	RP11-47J17.1	+
ENSG00000203258	11	12922925	RP11-47J17.2	-
ENSG00000251381	11	12989548	LINC00958	-
ENSG00000254670	11	13009159	CTC-497E21.3	-
ENSG00000189431	11	13009577	RASSF10	+
ENSG00000255558	11	13134839	CTC-497E21.5	-
ENSG00000133794	11	13276652	ARNTL	+
ENSG00000148925	11	13463297	BTBD10	-
ENSG00000152266	11	13496181	PTH	-
ENSG00000197601	11	13668670	FAR1	+
ENSG00000254791	11	13669327	FAR1-IT1	+
ENSG00000255411	11	13785390	RP11-98J9.1	+
ENSG00000254927	11	13879499	RP11-98J9.2	-
ENSG00000254438	11	13924863	RP11-231N3.1	-
ENSG00000262655	11	13962689	SPON1	+
ENSG00000254418	11	14273691	RP11-21L19.1	-
ENSG00000133818	11	14364506	RRAS2	-
ENSG00000129083	11	14500027	COPB1	-
ENSG00000129084	11	14643635	PSMA1	-
ENSG00000152270	11	14643723	PDE3B	+
ENSG00000186104	11	14892252	CYP2R1	-
ENSG00000175868	11	14904997	CALCB	+
ENSG00000110680	11	14972354	CALCA	-
ENSG00000188487	11	15112424	INSC	+
ENSG00000254946	11	15552855	RP11-531H8.1	+
ENSG00000254789	11	15622403	RP11-531H8.2	-
ENSG00000254695	11	15643885	RP11-396O20.1	+
ENSG00000254645	11	15758898	RP11-396O20.2	-
ENSG00000254661	11	15910957	RP11-222N13.1	+
ENSG00000254878	11	16023190	CTD-3096P4.1	+
ENSG00000110696	11	16613132	C11orf58	+
ENSG00000110693	11	16739591	SOX6	-
ENSG00000166689	11	17014443	PLEKHA7	-
ENSG00000110700	11	17077787	RPS13	-
ENSG00000011405	11	17207983	PIK3C2A	-
ENSG00000070081	11	17208153	NUCB2	+
ENSG00000188211	11	17351726	NCR3LG1	+
ENSG00000260196	11	17380649	RP1-239B22.5	+
ENSG00000187486	11	17389331	KCNJ11	-
ENSG00000006071	11	17476845	ABCC8	-
ENSG00000006611	11	17544416	USH1C	-
ENSG00000188162	11	17547373	OTOG	+
ENSG00000129159	11	17734812	KCNC1	+
ENSG00000129158	11	18013162	SERGEF	-
ENSG00000129167	11	18042426	TPH1	-
ENSG00000166788	11	18106091	SAAL1	-
ENSG00000179826	11	18120955	MRGPRX3	+
ENSG00000255470	11	18189495	RP11-113D6.6	-
ENSG00000148965	11	18236893	SAA4	-
ENSG00000134339	11	18248643	SAA2	-
ENSG00000173432	11	18266174	SAA1	+
ENSG00000110756	11	18322198	HPS5	-
ENSG00000110768	11	18322295	GTF2H1	+
ENSG00000134333	11	18394388	LDHA	+
ENSG00000256006	11	18405609	AC084117.3	+
ENSG00000166796	11	18412307	LDHC	+
ENSG00000166800	11	18455824	LDHAL6A	+
ENSG00000256588	11	18508820	RP11-613F22.8	-
ENSG00000074319	11	18527232	TSG101	-
ENSG00000151116	11	18588747	UEVLD	-
ENSG00000247595	11	18588781	SPTY2D1-AS1	+
ENSG00000179119	11	18634791	SPTY2D1	-
ENSG00000151117	11	18693122	TMEM86A	+
ENSG00000254966	11	18706537	RP11-1081L13.4	+
ENSG00000179057	11	18726230	IGSF22	-
ENSG00000110786	11	18792721	PTPN5	-
ENSG00000183695	11	19060681	MRGPRX2	-
ENSG00000177054	11	19117099	ZDHHC13	+
ENSG00000255308	11	19196775	RP11-428C19.4	+
ENSG00000129170	11	19210573	CSRP3	-
ENSG00000129173	11	19241620	E2F8	-
ENSG00000255160	11	19299883	RP11-428C19.5	+
ENSG00000166833	11	19350724	NAV2	+
ENSG00000255270	11	19380484	NAV2-IT1	+
ENSG00000255043	11	19507229	NAV2-AS5	-
ENSG00000254622	11	19519896	NAV2-AS4	-
ENSG00000270607	11	19712619	RP11-359E10.1	-
ENSG00000254542	11	19981337	NAV2-AS3	-
ENSG00000254453	11	20049303	NAV2-AS2	-
ENSG00000254894	11	20120632	NAV2-AS1	-
ENSG00000109851	11	20160613	DBX1	-
ENSG00000109854	11	20363685	HTATIP2	+
ENSG00000185238	11	20387530	PRMT3	+
ENSG00000165970	11	20599400	SLC6A5	+
ENSG00000165973	11	20669551	NELL1	+
ENSG00000171714	11	22193176	ANO5	+
ENSG00000255372	11	22262256	CTD-3064C13.1	-
ENSG00000091664	11	22338097	SLC17A6	+
ENSG00000254768	11	22338245	CTD-2140G10.2	-
ENSG00000255323	11	22492019	LINC01495	-
ENSG00000255357	11	22492112	RP11-34N19.1	+
ENSG00000148935	11	22625642	GAS2	+
ENSG00000183161	11	22626787	FANCF	-
ENSG00000246225	11	22829380	RP11-17A1.3	+
ENSG00000198168	11	22830299	SVIP	-
ENSG00000255359	11	22860426	CCDC179	-
ENSG00000255418	11	23164900	RP11-266A24.1	+
ENSG00000255193	11	23730588	RP11-945A11.1	+
ENSG00000254861	11	23804598	RP11-945A11.2	-
ENSG00000187398	11	24496970	LUZP2	+
ENSG00000254456	11	25734770	RP11-405K6.1	+
ENSG00000254819	11	26288007	RP11-430L3.1	-
ENSG00000134343	11	26309599	ANO3	+
ENSG00000148942	11	26723427	SLC5A12	-
ENSG00000176971	11	26994184	FIBIN	+
ENSG00000129151	11	27040725	BBOX1	+
ENSG00000254560	11	27220113	BBOX1-AS1	-
ENSG00000109881	11	27363868	CCDC34	-
ENSG00000254862	11	27471729	RP11-159H22.2	+
ENSG00000205213	11	27472775	LGR4	-
ENSG00000148943	11	27506773	LIN7C	-
ENSG00000245573	11	27506838	BDNF-AS	+
ENSG00000254934	11	27634627	LINC00678	-
ENSG00000176697	11	27722058	BDNF	-
ENSG00000255496	11	27877648	RP11-587D21.4	-
ENSG00000255094	11	28019575	RP11-406D1.2	-
ENSG00000169519	11	28108248	METTL15	+
ENSG00000121621	11	28108308	KIF18A	-
ENSG00000254606	11	28516832	RP11-22P4.2	+
ENSG00000248990	11	28679183	RP11-960D24.1	+
ENSG00000249867	11	28702615	RP11-115J23.1	+
ENSG00000254526	11	29159956	RP11-466I1.1	+
ENSG00000255029	11	29519076	CTD-3012A18.1	+
ENSG00000254530	11	29594295	RP11-460B17.3	-
ENSG00000255117	11	29594918	RP5-1027O15.1	+
ENSG00000254734	11	29713909	CTD-3138F19.1	+
ENSG00000261340	11	29982392	LINC01616	-
ENSG00000182255	11	30017023	KCNA4	-
